"id","price_doc"
31747,5287296.45277839
31748,11411536.0295429
31749,5161660.02415077
31750,9489392.62384864
31751,9241026.0448182
31752,5003988.05867266
31753,4569611.66376545
31754,6393067.20744419
31755,9133086.09476366
31756,2550356.92575217
31757,5276355.78238586
31758,6727581.45246477
31759,6493080.77421359
31760,6042412.51869654
31761,10025090.4574478
31762,2592577.97379384
31763,10846677.1582273
31764,4613020.99310017
31765,4617638.18955185
31766,7604513.07647625
31767,4099749.24920144
31768,7240647.4751035
31769,8292114.62593429
31770,3922756.21620818
31771,4293497.9808161
31772,8698809.26496539
31773,7296643.25887375
31774,6499368.98675502
31775,7880333.46043812
31776,2247764.73297299
31777,4052287.13676528
31778,7774980.98918946
31779,8607375.3756649
31780,7140686.50020969
31781,8540025.7352407
31782,8561317.27192594
31783,3977150.40304675
31784,5540288.82893272
31785,4740835.37592678
31786,5448223.65194096
31787,7562797.05599615
31788,5277080.42947874
31789,6055288.10523543
31790,4280778.55896655
31791,7278649.60879881
31792,7455991.98245538
31793,8798654.1478752
31794,6655312.09913955
31795,4973904.38548267
31796,5426279.20438401
31797,10449148.7946965
31798,8346167.08763173
31799,5244569.6298984
31800,5681682.95016318
31801,3906318.98311341
31802,7090315.18748686
31803,7046599.8940512
31804,5032252.05155587
31805,3930773.95003305
31806,5371911.58856972
31807,6381834.3944812
31808,8137075.55847619
31809,7495574.67137471
31810,4879552.09003897
31811,6368082.26548689
31812,4987551.10707089
31813,6599434.15842086
31814,6060678.36680857
31815,5993343.51414537
31816,5568522.28382949
31817,3867095.50519675
31818,6736511.92289354
31819,6166385.25094538
31820,7175535.75312874
31821,8099788.50941065
31822,4674462.74713009
31823,4719525.20040201
31824,3612906.00085549
31825,5583113.53745296
31826,5833657.94763133
31827,6138146.18413115
31828,5402289.78515628
31829,8891653.54305591
31830,5136513.13438443
31831,4027790.58645138
31832,8497698.6307917
31833,9710722.05510249
31834,6351597.01579336
31835,5640360.93134812
31836,8092121.65094087
31837,4140214.95206198
31838,7326983.12733094
31839,4636078.0725127
31840,7864687.18568372
31841,4988355.02041141
31842,7378008.4266973
31843,3999061.47700621
31844,6373635.47818123
31845,7557750.02842447
31846,5425678.94871515
31847,5654584.95593058
31848,5870833.77968574
31849,8184651.72296687
31850,7446668.72361695
31851,11365333.9990198
31852,7270019.55012928
31853,9702742.46792882
31854,7215384.01836968
31855,4537312.1308584
31856,6462488.87074291
31857,6329562.32045278
31858,11652799.8909785
31859,30516729.4116487
31860,6627690.30600607
31861,9498881.54585781
31862,7231510.73271696
31863,9872979.55829042
31864,3985324.92146834
31865,3508828.80811844
31866,2796057.7374043
31867,8010608.65331632
31868,5524155.01916459
31869,6625295.20912537
31870,3985822.84466036
31871,5674242.83969398
31872,10686196.3666507
31873,6327703.40015042
31874,4972898.86813982
31875,5806948.14888684
31876,5005219.43152281
31877,17362555.2810451
31878,3940337.19887475
31879,7421408.31586065
31880,7362053.48780002
31881,5654617.31182353
31882,7810847.28984558
31883,4947944.8586816
31884,4783977.50286722
31885,5747955.14502163
31886,6732619.83742164
31887,7229221.45482478
31888,4237390.99258342
31889,9624169.07077874
31890,4939392.48427335
31891,3662319.08157515
31892,4282089.23228995
31893,13364104.3030866
31894,7506576.88200538
31895,3300684.37301417
31896,4228856.72999711
31897,3952339.06215133
31898,4328724.23338965
31899,4915750.35505583
31900,5686876.22220334
31901,7062093.43590394
31902,7081043.99266395
31903,5516700.217857
31904,5134451.25389538
31905,6040637.9310044
31906,5064185.57890874
31907,4180633.49914884
31908,4619303.09725745
31909,6074832.53928069
31910,5090051.05048014
31911,4340902.99339455
31912,6521292.01265177
31913,6235943.72232441
31914,6608289.05251737
31915,6873532.41999102
31916,5088129.12965827
31917,4981485.50395869
31918,4857873.17844824
31919,6432163.78247845
31920,4669815.45239678
31921,5178967.10267631
31922,5331855.93637967
31923,8197619.10311466
31924,7500487.1886855
31925,6767774.89528904
31926,7918845.33380503
31927,8619631.37461918
31928,6524396.12682983
31929,11163039.1923144
31930,7313976.86692625
31931,4971770.27482763
31932,7679667.006856
31933,7956801.73981861
31934,5474149.99579062
31935,5261607.72951012
31936,4236756.5886481
31937,6271913.78684297
31938,5808299.56305087
31939,5256421.81845584
31940,6951452.19473774
31941,16921577.3215769
31942,6161306.39795331
31943,7402704.57517442
31944,2840124.46658519
31945,5472516.20523969
31946,7136309.08304662
31947,7608270.65954653
31948,6676493.94338314
31949,13262633.4160528
31950,7336527.35288491
31951,5774674.45627934
31952,5500787.23094214
31953,4018363.80326911
31954,10054753.217539
31955,4438385.16330474
31956,7622992.4177679
31957,4856872.59026454
31958,4630303.02085455
31959,9657230.98227997
31960,7413082.6454361
31961,6099202.03528186
31962,5283606.73344375
31963,5813724.99867853
31964,5665931.64044413
31965,6244066.74564992
31966,9609953.17838866
31967,9335967.42432202
31968,6273265.72080376
31969,14322749.4520653
31970,6124422.69540033
31971,4815460.5388508
31972,5321990.28651978
31973,4721879.75349808
31974,6737803.35897703
31975,4633342.08954548
31976,5130315.29762867
31977,7493451.9156276
31978,5072639.57107281
31979,5604227.6253513
31980,5585984.16609965
31981,6116396.98843989
31982,6875827.09223442
31983,8858373.63156996
31984,5979898.14777635
31985,5569462.33186907
31986,4848024.51347038
31987,6049371.8542815
31988,6846930.94224362
31989,9990635.77435977
31990,3907537.36483256
31991,8090910.13346412
31992,5549945.14653567
31993,6363031.46910425
31994,7209152.40950078
31995,8096552.56482589
31996,8591334.25409005
31997,5989275.31798949
31998,4276702.11408142
31999,5477100.40542091
32000,6494077.80869165
32001,34250922.663155
32002,20752096.4755286
32003,7513459.67163614
32004,7201490.65311364
32005,5587721.10674182
32006,11522269.9845694
32007,9807027.93012336
32008,6737719.82577228
32009,4342567.51552067
32010,7721225.00918561
32011,5273659.35930122
32012,2264936.20918147
32013,5182895.13539624
32014,5692264.2377684
32015,7605194.816631
32016,6394536.73040555
32017,8288809.75002001
32018,6209754.49331977
32019,6104031.76874347
32020,5836440.31630151
32021,6513031.94524648
32022,5582549.17184752
32023,4705440.46706778
32024,6138368.632308
32025,5488200.85539806
32026,5293709.17777489
32027,7279343.78811371
32028,5497866.00690905
32029,10017081.8147047
32030,4699852.41429752
32031,4364297.77100913
32032,7896281.95512422
32033,7028257.60449215
32034,4318424.27813506
32035,5514927.49981708
32036,7506204.63204802
32037,8102198.93110071
32038,6383502.22912693
32039,6819313.73824922
32040,13558101.3813542
32041,3944608.3721443
32042,7375750.14636904
32043,24230489.3455139
32044,5638822.72759443
32045,4317831.27339079
32046,7116579.41410259
32047,10991775.150447
32048,9907765.45830837
32049,5780906.41417243
32050,8536874.43239576
32051,7815988.79503428
32052,6512746.2311504
32053,7926295.10821177
32054,6891996.70671715
32055,4522835.09999297
32056,7529146.74280531
32057,4799793.9099127
32058,4813908.56388449
32059,5924603.66378853
32060,6716484.65232608
32061,7157888.54015161
32062,5685260.27007021
32063,4610826.25438422
32064,7159800.15808473
32065,5130877.98333582
32066,6078918.26859682
32067,4139776.70090297
32068,5724557.75741755
32069,2884068.69744285
32070,8592645.28783552
32071,4200740.11030574
32072,4063994.31889888
32073,4038309.98515319
32074,5299250.25330495
32075,11570963.7067628
32076,15963072.8220224
32077,7341167.60440625
32078,4338452.91836552
32079,4381032.35915678
32080,4868944.3397964
32081,20018857.0041698
32082,5391429.94039727
32083,4171497.40160678
32084,5262897.47786348
32085,6806144.06889363
32086,6550662.77678359
32087,6660709.2373614
32088,18547958.8776522
32089,5766232.64976687
32090,13654069.8178759
32091,7062470.60250797
32092,5284932.11483171
32093,5993669.31782829
32094,7033259.57519604
32095,7401504.51152657
32096,3072843.28012275
32097,10994731.6340208
32098,5761378.98048872
32099,6946144.05510036
32100,7152340.91289879
32101,5852978.21511698
32102,5156282.48721982
32103,4271195.49807147
32104,5168225.94727485
32105,5538920.53720697
32106,7044073.5660043
32107,5847661.14203605
32108,4242651.71605537
32109,6546946.74730755
32110,4291774.50034925
32111,9276645.87803601
32112,14768442.0339228
32113,7513194.5567182
32114,8383349.01602265
32115,10500214.6898949
32116,4426684.29300941
32117,8046042.45590195
32118,6904529.12128865
32119,9355379.3424747
32120,9047694.38705921
32121,2866754.45398681
32122,7786504.70610326
32123,15512334.0082629
32124,7186362.8942334
32125,8119672.72337339
32126,6874627.21092058
32127,8718484.30791003
32128,7590065.87127627
32129,7048091.92801765
32130,3740700.59787485
32131,10240322.7754941
32132,2259195.70306667
32133,4217981.76397998
32134,4214917.67009933
32135,5656537.42622633
32136,10447175.8939854
32137,7838173.23581598
32138,7404582.71225239
32139,6261031.17524302
32140,5724219.28681526
32141,3663912.08116199
32142,4356629.56691391
32143,6235004.15758266
32144,5193889.67067791
32145,14032387.2499774
32146,7152525.08239907
32147,5079673.54452948
32148,5742103.69318868
32149,9653621.39421605
32150,4986148.13682956
32151,9476604.84347655
32152,4841025.06346125
32153,7185979.11124385
32154,4645633.51367913
32155,6810169.58323802
32156,4949587.24885542
32157,9542754.8721678
32158,9704241.61140464
32159,10105780.4653928
32160,6366315.24514988
32161,8414635.66577848
32162,7480735.13387513
32163,7755319.59538816
32164,14053091.5887718
32165,9914419.63463381
32166,9568070.08357387
32167,8207060.69282366
32168,6128810.6364465
32169,3868652.1335687
32170,10436580.421201
32171,10633069.90497
32172,7756295.93544905
32173,5870077.98165317
32174,7493258.96764489
32175,13988988.6967013
32176,5321183.35172285
32177,10364491.416976
32178,5638973.302443
32179,8524866.1812344
32180,6242875.89781385
32181,6056859.04742324
32182,4819967.77363736
32183,5335986.43774482
32184,11026821.7379244
32185,6293381.67137733
32186,6768949.67147549
32187,4747680.91009692
32188,7261649.02852783
32189,4228610.72701939
32190,5511047.39450659
32191,4533484.24614279
32192,13521584.5665991
32193,5188424.12713029
32194,4141936.82009665
32195,10515085.6689632
32196,8264112.41702499
32197,8697739.16847115
32198,7133947.89042987
32199,9062426.68263995
32200,5304331.7166772
32201,7965335.44778696
32202,3987868.40305249
32203,4344489.54851586
32204,5243089.36159507
32205,12193851.5043913
32206,7356031.93175573
32207,10289072.7982625
32208,5996979.80119884
32209,4684092.83600117
32210,5226440.18296224
32211,30198960.670291
32212,5183572.34254024
32213,4948025.07772291
32214,7350758.34771406
32215,6445076.92961617
32216,6734694.05187908
32217,6491074.78370108
32218,5863984.76792153
32219,8916159.78895769
32220,5500802.96884602
32221,8715034.43350262
32222,4337431.08311826
32223,4856631.73870538
32224,5467857.62301763
32225,6735252.85045631
32226,8630859.42072191
32227,15521094.360536
32228,9289890.28587191
32229,21679715.6498712
32230,5631975.82372861
32231,14940190.8996527
32232,4265923.79117356
32233,4030872.408375
32234,6547171.52277909
32235,14368389.2362127
32236,6070187.99868439
32237,30846195.237
32238,6351815.08434898
32239,10464626.0589822
32240,8004774.19139841
32241,5412794.66232555
32242,4301395.5290082
32243,6879592.01319263
32244,5833212.89175235
32245,6543644.68633175
32246,6269485.82311405
32247,6529494.0582893
32248,7976350.14851021
32249,6630990.51137398
32250,4879649.81461114
32251,5400435.37415547
32252,5833774.78042613
32253,9103433.26890999
32254,18539399.5161411
32255,5194404.83735917
32256,6216610.12644526
32257,4210325.70227483
32258,5796789.3905558
32259,6009093.77639043
32260,7721166.10113084
32261,13715329.9255082
32262,8032081.49360849
32263,4874584.67742268
32264,5719057.36203939
32265,6695124.85362952
32266,13968964.9491618
32267,7188679.73394853
32268,4551913.63900597
32269,5320168.51313866
32270,8503762.61373983
32271,6767923.34476028
32272,3788196.44604676
32273,7364988.85178528
32274,5645064.19689064
32275,6227801.56984273
32276,9312527.34387342
32277,11364727.0408547
32278,6838382.31979685
32279,4225148.04043628
32280,5250129.36601466
32281,6067722.39265889
32282,8340271.16224787
32283,7238852.34034325
32284,5015215.24803031
32285,8862192.9526664
32286,6359549.24068539
32287,5912332.97697755
32288,5282644.40246184
32289,5105233.47707081
32290,8452340.25790935
32291,4788615.10441451
32292,6736820.30304087
32293,3332617.83416323
32294,10688438.655301
32295,6375647.73736478
32296,7252050.05788968
32297,10496870.6179814
32298,7215583.57382305
32299,3200796.15014284
32300,5605745.69985086
32301,9363609.03112506
32302,7621756.64292915
32303,7076176.74546774
32304,5730648.18655861
32305,5072654.08403466
32306,7621560.39124405
32307,8835011.96689833
32308,5395344.17086811
32309,6520203.74527661
32310,5572086.80837887
32311,6802646.40206722
32312,4827051.86227229
32313,5792815.94116109
32314,7037929.50309393
32315,8989347.22051217
32316,5671938.05975972
32317,10264570.9547899
32318,10685686.8212009
32319,4710635.32223178
32320,9168184.94784242
32321,6459759.18939816
32322,4894050.63950514
32323,6991116.05779258
32324,6464208.60738247
32325,5166338.5595566
32326,4355503.75979053
32327,5384811.53607916
32328,7633177.00945475
32329,5186613.45034253
32330,5732818.27099851
32331,5811967.6891521
32332,5959795.15844244
32333,6241399.56190897
32334,5355920.76608487
32335,6967673.3997054
32336,7360502.00979798
32337,5985723.62008439
32338,5113370.735967
32339,7231696.94080353
32340,6726311.2197219
32341,5173176.83763035
32342,5206004.64145635
32343,4525320.25056998
32344,5498023.30439599
32345,5999428.10412023
32346,4307914.64880751
32347,4726321.93420298
32348,7477261.59202
32349,5039489.54077033
32350,11079041.2486907
32351,6131470.63858397
32352,8191867.17722703
32353,5352336.28695581
32354,6562612.06090834
32355,5351300.19676998
32356,6151560.15279536
32357,6970803.8469094
32358,5366202.41812366
32359,16202799.5119811
32360,5544940.37678833
32361,8592530.56439633
32362,8452187.10446225
32363,6301092.75083435
32364,5206540.87112895
32365,6186671.76188713
32366,7706387.03466986
32367,4863523.88193563
32368,4087241.28427171
32369,5511841.06919356
32370,4705965.52902533
32371,5725993.75040079
32372,9181449.62498496
32373,7402273.94171949
32374,13980959.7556852
32375,6372304.45340435
32376,5054227.12039155
32377,5146962.58367318
32378,5837169.51625844
32379,4804492.66293086
32380,6794010.52481309
32381,4572497.51915508
32382,7601206.77867015
32383,11196261.1690177
32384,5566711.67809869
32385,7229959.18510905
32386,9151360.49331938
32387,4729577.37800375
32388,4489658.60512477
32389,9267414.31097456
32390,4716915.40551262
32391,7059063.36399574
32392,6579149.29578327
32393,7516978.70415723
32394,5629145.9801504
32395,5588275.33640049
32396,4674168.53393222
32397,7124483.75205767
32398,5620037.85952693
32399,10133169.0902766
32400,5118581.48185473
32401,7086468.73716128
32402,4267189.22102763
32403,7357014.13367819
32404,4694212.7996194
32405,12291927.1122837
32406,7034876.25400707
32407,7292594.46446066
32408,4776086.57716112
32409,16094411.1218398
32410,4791113.78485236
32411,7885385.34223629
32412,9438758.8654054
32413,7046169.81678965
32414,11036100.7497704
32415,5056483.42484284
32416,7952485.22618511
32417,5786339.37193204
32418,5022485.71203575
32419,6824759.26159159
32420,6148903.16336324
32421,2275484.27558299
32422,3390232.57462287
32423,5861166.90954042
32424,6793796.7121258
32425,4845426.8378355
32426,7828230.23555533
32427,8843914.01423215
32428,7416632.46817133
32429,6996198.34778968
32430,4094958.60306117
32431,6731887.91426577
32432,7387612.07309477
32433,4000820.02680892
32434,9001443.15510695
32435,5821031.56253789
32436,6932240.20846237
32437,6888159.30624664
32438,5338108.8869167
32439,4305557.10209199
32440,4505790.89158222
32441,3263145.01709426
32442,9150732.14076643
32443,4978925.52618644
32444,5688693.36108883
32445,6907367.69870583
32446,6329314.83527034
32447,7997906.58541899
32448,5434715.6745862
32449,10566957.5092479
32450,6107379.9107426
32451,7495832.01596046
32452,7270047.28310969
32453,7398258.25580271
32454,3867619.22964527
32455,7307130.47318721
32456,5805574.90259885
32457,6037412.74306536
32458,7037023.45578938
32459,9114726.4928903
32460,5128725.43248747
32461,10656743.835063
32462,6861134.78655928
32463,3975603.19795896
32464,8069818.72223654
32465,5016444.59958992
32466,6409953.50862694
32467,5856160.72652883
32468,7124775.91888762
32469,6739988.44134205
32470,10225138.2516128
32471,14287769.9463763
32472,7007242.70222956
32473,5971959.31559636
32474,3753046.33110047
32475,10996430.3990919
32476,7396367.61542571
32477,4198653.43037664
32478,7113234.25886465
32479,4783220.21147906
32480,8079667.88594474
32481,4538168.981316
32482,4956067.732597
32483,9914552.00731399
32484,11685963.6647753
32485,14415741.6307016
32486,7472791.87094304
32487,5589751.77399088
32488,10437555.870549
32489,7872634.06979655
32490,6176184.43457086
32491,5308061.21971091
32492,9244834.01500677
32493,7554838.70555374
32494,6371277.50557968
32495,6016594.23438989
32496,5888463.0253222
32497,6355359.74789939
32498,10878501.1300279
32499,10815317.5924011
32500,4760811.37557953
32501,7001851.89584232
32502,7148051.78745781
32503,5080850.85924251
32504,4411971.13698282
32505,7173496.7915916
32506,6185875.30358486
32507,3638395.99532143
32508,4708259.43518163
32509,4667090.71540276
32510,7781887.2340522
32511,4987679.53423368
32512,7108026.2772117
32513,5996413.63043637
32514,6337366.08098522
32515,7228587.20486109
32516,5995167.09941445
32517,7769362.60127839
32518,5164840.96703012
32519,4887101.25441066
32520,2281979.8739454
32521,6911736.51275124
32522,5453250.33886494
32523,7077877.53881341
32524,7489308.19986192
32525,5959749.68897968
32526,8060965.50936101
32527,7717558.83944298
32528,5433720.63934296
32529,5507233.04402993
32530,5002222.66509633
32531,5641323.86676337
32532,9533894.9242414
32533,5070327.70277288
32534,5278605.53277612
32535,5853368.95667588
32536,9474490.28205755
32537,7486730.25102971
32538,10094087.1599071
32539,5863699.56589378
32540,7623363.18928938
32541,11514075.4834144
32542,6197129.61642963
32543,6542477.81560642
32544,5753927.79343822
32545,5672186.88761745
32546,8560713.10475287
32547,6655883.35376012
32548,4345699.53986671
32549,3963523.12987472
32550,5213487.05322565
32551,5010611.44613427
32552,7075225.28941404
32553,7477183.15282523
32554,6681787.18521724
32555,8144210.23565984
32556,7924148.6130806
32557,4225937.87981252
32558,7507793.98185378
32559,6121415.47057414
32560,5602287.86809504
32561,6632868.94785692
32562,11571956.8932522
32563,5680794.3895782
32564,5407274.09218914
32565,7489965.32597748
32566,4524573.69905834
32567,5074216.88918394
32568,9972435.19331534
32569,7718935.28939437
32570,6610079.10736435
32571,6248319.92575644
32572,7079950.08942721
32573,6819795.00722484
32574,5792025.99714148
32575,6325953.61706765
32576,6917744.02093173
32577,4034433.65466569
32578,6045398.22830443
32579,7414758.34599286
32580,5850723.5877567
32581,4721258.36156559
32582,7042515.21970944
32583,6133628.71885388
32584,5078302.77700879
32585,5147777.4636515
32586,5981945.8308553
32587,5130447.40090342
32588,7244529.2491705
32589,2675260.48744865
32590,6612374.11204286
32591,7778837.64171742
32592,4524465.82607721
32593,4183880.1476486
32594,5001645.46883928
32595,7543240.5933577
32596,10120517.4901116
32597,4713502.3537716
32598,9649405.77836156
32599,5965851.37878333
32600,6160225.33077255
32601,4833588.56037795
32602,5730112.62463717
32603,5652821.83973957
32604,5237372.25135034
32605,5419876.45359589
32606,6329423.48611004
32607,7571391.95973318
32608,6442821.55688675
32609,6711394.33704365
32610,5343609.80307603
32611,6879467.35738989
32612,4632975.35193502
32613,5290161.28898789
32614,7373183.15964975
32615,4587619.12308854
32616,4646475.37018886
32617,6448575.24020244
32618,5784546.20747224
32619,4740202.4482356
32620,6431924.55350361
32621,5217038.24846837
32622,11524094.218951
32623,10418322.5192043
32624,11048021.309657
32625,8050532.59172836
32626,5731222.05844998
32627,6640350.0200552
32628,7160162.05750989
32629,10575950.4074777
32630,5456043.79012323
32631,5232714.22374778
32632,6658587.95769568
32633,6762968.18377749
32634,5874603.02485447
32635,6381469.23337821
32636,4906958.80159767
32637,6591477.41344262
32638,6171109.2810734
32639,4267229.91631885
32640,5118737.69097906
32641,6526126.11383967
32642,5938604.28510349
32643,11671551.4412934
32644,7371277.83783708
32645,6562261.58891765
32646,5508530.46742544
32647,11061980.0692435
32648,5913229.55708109
32649,5717290.50044521
32650,6808214.9636766
32651,2245247.37084589
32652,7540025.65194975
32653,8146967.96085788
32654,4761905.70507416
32655,11262486.4617836
32656,4844239.39661818
32657,4877491.0229724
32658,8350211.50652742
32659,4192767.45690271
32660,7047251.77994474
32661,6665150.86928298
32662,8978449.08978631
32663,6381426.63261057
32664,8255234.99421811
32665,11077583.2645034
32666,6946998.65012481
32667,5759055.2841263
32668,6058349.50891949
32669,7171985.04999287
32670,7267087.38450849
32671,5794584.03837325
32672,4753937.84157417
32673,7286490.74006792
32674,5465412.54294696
32675,4901421.23298315
32676,6118824.01933916
32677,3823493.44552415
32678,7609250.25739683
32679,3482127.21402535
32680,15595073.227707
32681,8345753.20253474
32682,5204024.04958909
32683,10615014.9039112
32684,5518310.36048138
32685,4878491.20636491
32686,5500640.34601051
32687,5677246.95088701
32688,5947621.74553015
32689,6077845.86100398
32690,5424085.4886137
32691,6279616.52849542
32692,9987682.58867393
32693,8458154.07940575
32694,6347158.52545089
32695,6927204.37995037
32696,4243238.44241617
32697,4840323.36646324
32698,5661389.15713243
32699,6214576.94152957
32700,6302751.50592067
32701,7829484.55399053
32702,7958638.29575519
32703,6234260.93134809
32704,7632987.74308992
32705,5908562.06297061
32706,4462990.51139262
32707,5927225.91041667
32708,5356651.23201169
32709,5594796.98974293
32710,8032234.69488516
32711,6540631.21562724
32712,6765987.30303958
32713,5045361.12457209
32714,7578890.69811297
32715,4535322.09265617
32716,5006455.8819141
32717,8186821.93771859
32718,6950669.96691193
32719,4811590.71660747
32720,4457231.28109515
32721,14108255.293282
32722,5598362.31619495
32723,4863342.99476763
32724,6132827.39174036
32725,8303795.0198898
32726,3931872.46648348
32727,3416991.95421744
32728,7041004.22178837
32729,4075035.7369716
32730,8797278.12304984
32731,5834320.031074
32732,4578370.75566756
32733,5681054.44170594
32734,4984008.7728538
32735,5903588.58933797
32736,3998451.31505122
32737,5159184.57852661
32738,8947028.3844388
32739,16650274.4349665
32740,5319549.55664573
32741,5606424.69016334
32742,10957675.9241692
32743,6497119.39971356
32744,9531422.15795585
32745,5790650.75729416
32746,7773401.79705266
32747,6428134.88173116
32748,3562953.15773974
32749,4158231.18312085
32750,7340971.5766729
32751,5816891.71388123
32752,15951172.4255843
32753,4546039.65859764
32754,6587700.53559469
32755,7059076.82810534
32756,5949437.09293404
32757,7820022.4001096
32758,6408853.26144745
32759,5865987.16480413
32760,3909960.3530823
32761,5181758.41723392
32762,5299169.39376479
32763,5662928.1161459
32764,4974976.52881321
32765,5473977.72011361
32766,9395130.70607372
32767,6046499.50891901
32768,5735279.05811308
32769,5019071.73364557
32770,6227391.77194622
32771,8233102.76510621
32772,8023675.22574474
32773,6456593.46456792
32774,5366540.19103853
32775,4462760.68033018
32776,5187503.86814379
32777,4394762.10535919
32778,4822436.82320045
32779,4071314.40212968
32780,7447322.10846444
32781,6367766.47328953
32782,5126896.47430968
32783,7562400.3818548
32784,8801633.47543782
32785,5143768.12434084
32786,5607173.27872216
32787,8666854.48605751
32788,5070434.08361856
32789,4718710.60945232
32790,4390078.87137445
32791,5920898.32895072
32792,6304819.55110419
32793,13615710.2692608
32794,2162689.30831518
32795,4949233.23937671
32796,5443030.29679871
32797,6296383.30567434
32798,5991131.94687472
32799,9929218.48917553
32800,4987636.72481198
32801,5214153.33973171
32802,6133365.49767122
32803,5356610.36415434
32804,9698856.87811158
32805,8091280.51446033
32806,4531236.59991431
32807,5128495.55430969
32808,4697576.04397271
32809,7880025.34028624
32810,6312713.21043238
32811,8600245.02793003
32812,4930379.96976502
32813,5723793.49738619
32814,4726916.94486238
32815,4442158.16851112
32816,4311831.68467156
32817,5970336.3741879
32818,7257619.65186888
32819,2940093.75882977
32820,6187615.84525987
32821,5842059.17802375
32822,5401007.08299376
32823,7954024.9438405
32824,5244759.69461011
32825,5843201.43134029
32826,8532877.94132389
32827,8481732.48611655
32828,5743642.68286342
32829,5746256.0759639
32830,5664807.83338636
32831,6474579.86427023
32832,4670933.4106828
32833,10262241.4232152
32834,7552324.62900941
32835,5249113.06075306
32836,5115955.92963791
32837,4851780.19863608
32838,3794647.00042401
32839,11355561.5798759
32840,6946263.29460627
32841,5180789.93242089
32842,6592935.95548111
32843,4585764.45760258
32844,5757775.72876695
32845,6760846.57519729
32846,8697316.14337677
32847,4277917.70421733
32848,7959556.73268218
32849,4243987.14212848
32850,7589776.3387253
32851,8439090.66919747
32852,4997144.67006951
32853,4451513.44497895
32854,7330281.99644754
32855,9776958.39160589
32856,4506775.02532396
32857,7629385.29772358
32858,4144718.59585811
32859,5653436.44167153
32860,6973490.1068923
32861,5643788.43884484
32862,6615363.85653364
32863,5576605.50308761
32864,4689657.67846825
32865,7849813.07180655
32866,4158068.59673087
32867,3658601.28636926
32868,9730467.75036283
32869,5479592.5201505
32870,5285965.43735736
32871,4491260.23646058
32872,8117775.78154199
32873,5409682.84450654
32874,4529482.48160856
32875,6028138.41871203
32876,7899678.93309852
32877,6882170.92667055
32878,9927646.71948514
32879,4329343.50679416
32880,6924535.94970213
32881,7797480.32686988
32882,7026012.568778
32883,4348792.34962393
32884,5887379.29941761
32885,5484219.25899373
32886,5160783.88576521
32887,5550045.71142762
32888,6286135.62644063
32889,5325386.84356304
32890,5440155.30929493
32891,6591854.59165387
32892,5071527.03427535
32893,6848883.6138299
32894,4868893.262795
32895,4876974.72948509
32896,6217155.58363129
32897,2938515.5908618
32898,8232835.81164764
32899,8015147.80940624
32900,5001354.51085408
32901,7226202.37160147
32902,6958575.84192847
32903,5514385.8035188
32904,7242284.19731808
32905,5482781.15357925
32906,5858573.88787615
32907,5450182.83275116
32908,6323154.9705142
32909,3761377.1684115
32910,7103831.47353021
32911,8950066.48869907
32912,5253765.64460824
32913,6535262.81798493
32914,4917091.31330383
32915,5781126.9424957
32916,9970419.18039076
32917,5948892.43054168
32918,8947711.01464931
32919,8024501.68149066
32920,4911790.56896431
32921,5150777.92255239
32922,5214745.11331445
32923,5344542.46424029
32924,2574957.44991295
32925,4352385.42311355
32926,3930597.76606327
32927,6319128.05872434
32928,7955747.05014587
32929,8576263.55671907
32930,5598367.6552128
32931,5358138.01228898
32932,5722854.68902721
32933,5059435.49671376
32934,4793385.19717674
32935,6175672.01978885
32936,4515921.83547738
32937,4561826.33834901
32938,4824861.12385442
32939,4899799.49824161
32940,5226499.99517716
32941,5741561.58510129
32942,6833140.97067432
32943,5316253.0513024
32944,5110552.90069881
32945,4306115.56793208
32946,5804246.26378404
32947,6598697.83521889
32948,8787576.54819766
32949,4941343.04640932
32950,4414382.74176524
32951,6759918.17782343
32952,6799734.13358826
32953,5526647.46150102
32954,6629504.58340871
32955,7457229.32760251
32956,4979039.48607504
32957,6097753.86056596
32958,8435598.49702225
32959,10839025.1518284
32960,4661308.14953671
32961,8285814.36235703
32962,4908241.1909193
32963,9419407.49551505
32964,4565652.0289871
32965,7079767.78865135
32966,5884017.08845599
32967,5883831.91395121
32968,4409375.82097805
32969,6039209.420994
32970,5198726.32268464
32971,5788425.65937828
32972,5736772.45038513
32973,4322276.67258412
32974,6986057.44699806
32975,5192651.49825172
32976,6816647.86328861
32977,5233333.05829552
32978,5481772.09026096
32979,5417292.67070391
32980,5063185.95355282
32981,5142566.42201197
32982,5742032.50435899
32983,5559607.69026769
32984,5775698.87883273
32985,4096087.37811017
32986,6096910.70439554
32987,7104793.55211801
32988,5591969.82826521
32989,4439172.5292651
32990,7238203.43962913
32991,4063967.18889373
32992,6336193.69530332
32993,5233772.27559824
32994,4053786.86470712
32995,7171513.1235366
32996,6338182.04437966
32997,7392651.23539016
32998,13728206.6459236
32999,4278901.03484335
33000,5810576.63160712
33001,4259638.82922731
33002,5972500.39409789
33003,4135566.3277952
33004,6228698.46801915
33005,5192493.03349142
33006,8897981.68179358
33007,4324651.62286189
33008,3898124.3542466
33009,5651835.38161338
33010,5184101.31769067
33011,5303143.07749597
33012,5068316.55775856
33013,4550481.31985522
33014,5519599.86571663
33015,4735711.09074678
33016,5202674.30360968
33017,5362513.88930225
33018,6146370.41467617
33019,6380270.43467349
33020,6045421.28971632
